Ano,Semana,Producto,Clasificacion_Producto,Responsable,Clientes_Funcionarios,Valor_Funcionario,Clientes_Externos,Valor_Externos
2020,27,TOMATE,Tomates,Carlos_Bojaca,0,3000.0,68,5000.0
2020,27,CHERRY_AMARILLO,Tomates,Carlos_Bojaca,2,4000.0,28,5000.0
2020,27,CHERRY_UVALINA,Tomates,Carlos_Bojaca,2,4000.0,36,5000.0
2020,27,COMPOSTAJE_KILOS,Compost,Hugo_Escobar,0,4000.0,5,6000.0
2020,27,COMPOSTAJE_BULTO,Compost,Hugo_Escobar,0,30000.0,9,45000.0
2020,27,ZUQUINI_AMARILLO,Cucurbitaceas,Hugo_Escobar,0,1800.0,5,2500.0
2020,27,ZUQUINI_VERDE,Cucurbitaceas,Hugo_Escobar,0,1800.0,10,2700.0
2020,27,TAT_SOI_MORADO,Lechugas,Hugo_Escobar,0,1800.0,2,2200.0
2020,27,MAZORCA,Maiz,Hugo_Escobar,0,2000.0,0,2700.0
2020,27,POLEN,Polen,Luz_Stella,0,12000.0,0,12000.0
2020,28,ACELGA_CHINA,Acelgas,Hugo_Escobar,0,0.0,0,0.0
2020,28,ACELGA_COMUN,Acelgas,Hugo_Escobar,0,"2,4",18372,3.0
2020,28,ACELGA_AMARILLA,Acelgas,Hugo_Escobar,0,"3,5",2694,"4,4"
2020,28,ACELGA_ROJA,Acelgas,Hugo_Escobar,0,"3,5",2286,"4,4"
2020,28,BROCOLI,Brasicas,Rodrigo_Gil,1518,"3,2",27590,4.0
2020,28,CEBOLLA_CABEZONA,Cebollas,Rodrigo_Gil,1062,"3,2",20988,4.0
2020,28,CEBOLLA_LARGA,Cebollas,Hugo_Escobar,0,"2,8",2098,"3,5"
2020,28,CILANTRO,Cilantro,Hugo_Escobar,354,"8,5",6362,"10,6"
2020,28,COGOLLOS_DE_TUDELA,Lechugas,Hugo_Escobar,456,12.0,11926,15.0
2020,28,COLIFLOR,Brasicas,Rodrigo_Gil,0,"2,8",13526,"3,5"
2020,28,ESPINACA,Espinaca,Rodrigo_Gil,1174,"4,5",48566,"5,6"
2020,28,ESPINACA_BABY,Espinaca,Rodrigo_Gil,524,"6,4",6488,8.0
2020,28,FRESA,Fresa,Hugo_Escobar,1100,"8,5",37796,"10,6"
2020,28,CRESPA_VERDE,Lechugas,Hugo_Escobar,324,8.0,4598,10.0
2020,28,CRESPA_MORADA,Lechugas,Hugo_Escobar,0,8.0,3028,10.0
2020,28,LECHUGA_LISA,Lechugas,Hugo_Escobar,0,8.0,3846,10.0
2020,28,LECHUGA_ROMANA,Lechugas,Hugo_Escobar,0,"8,8",8466,11.0
2020,28,RUGULA,Lechugas,Hugo_Escobar,0,14.0,4010,"17,5"
2020,28,MEZCLA_ASIATICAS,Asiaticas,Hugo_Escobar,0,13.0,2528,"16,7"
2020,28,PEPINO_EUROPEO,Cucurbitaceas,Hugo_Escobar,850,2.0,25096,"2,5"
2020,28,PEPINO_KILO_3100,Cucurbitaceas,Hugo_Escobar,0,3100.0,200,3100.0
2020,28,PEPINO_KILO_6000,Cucurbitaceas,Hugo_Escobar,0,6000.0,25,6000.0
2020,28,PEREJIL_CRESPO,Perejil,Hugo_Escobar,0,8.0,0,10.0
2020,28,PEREJIL_LISO,Perejil,Hugo_Escobar,142,8.0,2590,10.0
2020,28,PIMENTON_AMARILLO,Pimenton,Carlos_Bojaca,0,0.0,0,0.0
2020,28,PIMENTON_ROJO,Pimenton,Carlos_Bojaca,0,0.0,0,0.0
2020,28,REPOLLO__MORADO,Brasicas,Rodrigo_Gil,0,0.0,0,0.0
2020,28,REPOLLO_VERDE,Brasicas,Rodrigo_Gil,0,0.0,0,0.0
2020,28,REPOLLO_RIZADO,Brasicas,Rodrigo_Gil,0,0.0,0,0.0
2020,28,ROMANESCO,Brasicas,Rodrigo_Gil,1074,6.0,18411,"7,5"
2020,28,TOMATE_DE_ARBOL,TomateArbol,Hugo_Escobar,0,3.0,8985,"3,8"
2020,28,KALE,Brasicas,Rodrigo_Gil,398,6.0,6612,"7,5"
2020,28,TOMATE,Tomates,Carlos_Bojaca,1034,4.0,70024,5.0
2020,28,CHERRY_AMARILLO,Tomates,Carlos_Bojaca,862,8.0,11984,10.0
2020,28,CHERRY_UVALINA,Tomates,Carlos_Bojaca,178,8.0,24647,10.0
2020,28,COMPOSTAJE_KILOS,Compost,Hugo_Escobar,0,4800.0,5,6000.0
2020,28,COMPOSTAJE_BULTO,Compost,Hugo_Escobar,0,36000.0,7,45000.0
2020,28,ZUQUINI_AMARILLO,Cucurbitaceas,Hugo_Escobar,504,2.0,12700,"2,5"
2020,28,ZUQUINI_VERDE,Cucurbitaceas,Hugo_Escobar,0,2.0,18806,"2,7"
2020,28,TAT_SOI_MORADO,Lechugas,Hugo_Escobar,0,"1,8",869,"2,2"
2020,28,MIEL_DE_ABEJAS,Apicola,Luz_Stella,0,15000.0,21,15000.0
2020,28,POLEN,Apicola,Luz_Stella,0,12000.0,4,12000.0
